user_id,plan,country,device,tenure_months,watch_hours_t_minus_3,watch_hours_t_minus_2,watch_hours_t_minus_1,watch_hours_next_month
3012096,free,CA,mobile,31,10.29,10.34,10.16,7.95
3012097,free,ES,tv,25,11.47,12.58,11.97,15.18
3012098,premium,US,mobile,23,3.61,3.51,3.82,0.0
3012099,standard,FR,tv,28,10.36,10.51,11.1,6.9
3012100,free,BR,mobile,9,33.3,32.82,30.96,27.84
3012101,free,JP,tv,51,40.6,39.34,37.23,0.0
3012102,free,BR,tv,34,8.7,11.1,10.65,8.15
3012103,standard,FR,mobile,51,20.34,20.43,19.29,18.36
3012104,standard,GB,mobile,11,22.65,22.34,22.7,18.78
3012105,standard,DE,mobile,52,43.63,51.14,51.82,49.93
3012106,standard,JP,tv,59,13.23,11.19,12.12,11.97
3012107,free,BR,mobile,34,3.63,4.01,4.53,6.4
3012108,free,BR,tv,39,7.74,8.84,8.95,7.74
3012109,free,DE,tv,45,8.63,8.34,7.52,8.56
3012110,free,FR,mobile,21,15.48,15.27,16.44,20.01
3012111,free,BR,mobile,16,15.59,16.92,18.79,14.83
3012112,standard,ES,tv,24,13.46,12.26,11.59,12.75
3012113,free,FR,mobile,10,5.73,5.25,5.96,4.56
3012114,standard,BR,mobile,14,9.24,9.14,8.78,7.2
3012115,free,FR,mobile,38,17.73,16.04,17.85,15.89
3012116,free,IT,web,31,6.81,7.41,7.1,5.48
3012117,standard,IT,tv,54,71.86,82.87,80.5,0.0
3012118,free,FR,tv,20,7.93,6.77,6.24,7.58
3012119,free,BR,tv,40,5.53,5.49,5.6,1.74
3012120,free,DE,tv,23,6.38,5.87,5.55,1.79
3012121,standard,DE,mobile,55,26.01,23.96,25.9,26.61
3012122,free,AU,mobile,47,12.75,10.76,10.96,9.58
3012123,premium,JP,tv,26,5.48,5.92,6.86,1.79
3012124,premium,US,mobile,44,27.2,33.12,33.46,28.15
3012125,standard,IT,tv,25,1.43,1.58,1.62,5.11
3012126,free,DE,tv,57,17.18,15.45,14.97,16.33
3012127,standard,NL,web,52,10.22,10.54,10.3,0.0
3012128,free,US,tv,19,83.45,78.61,72.61,68.31
3012129,premium,DE,mobile,34,8.56,9.23,8.73,7.09
3012130,standard,FR,tv,7,8.35,8.38,8.47,10.66
3012131,free,JP,tv,15,20.05,18.91,20.42,21.25
3012132,free,JP,tv,38,16.25,16.61,15.9,17.12
3012133,standard,US,mobile,3,10.84,11.92,13.81,17.82
3012134,premium,GB,tv,16,11.74,10.14,9.63,12.19
3012135,standard,US,tv,16,7.44,7.26,7.85,2.64
3012136,free,FR,tv,50,7.96,7.42,7.33,9.15
3012137,standard,FR,mobile,1,18.24,16.68,15.01,14.81
3012138,premium,NL,tv,50,13.15,12.86,12.37,10.71
3012139,standard,US,tv,59,12.19,13.35,14.18,19.07
3012140,free,DE,tv,41,80.78,69.06,69.31,70.97
3012141,standard,JP,mobile,10,26.01,30.23,32.08,31.0
3012142,premium,FR,tv,15,11.65,11.66,12.08,13.26
3012143,free,GB,web,10,4.81,5.73,6.76,5.17
3012144,free,AU,tv,49,28.76,33.84,30.91,26.58
3012145,free,BR,mobile,43,23.34,21.86,21.34,0.0
3012146,free,US,mobile,7,16.44,14.43,13.78,9.78
3012147,standard,US,tv,56,16.24,13.81,14.82,11.95
3012148,free,BR,mobile,3,4.69,5.48,5.27,0.88
3012149,standard,FR,tv,10,23.62,21.67,21.07,0.0
3012150,free,GB,web,58,10.34,9.7,9.64,0.0
3012151,premium,US,mobile,13,6.23,8.79,8.58,9.43
3012152,premium,NL,mobile,43,17.57,20.19,20.36,17.88
3012153,standard,US,web,21,21.33,21.19,21.7,22.87
3012154,standard,DE,web,25,2.09,2.34,2.42,0.41
3012155,free,BR,tv,30,45.13,40.27,40.67,34.84
3012156,premium,FR,web,28,23.18,23.28,22.29,15.33
3012157,standard,GB,mobile,5,6.34,6.16,5.91,5.3
3012158,free,AU,tv,9,7.61,7.3,7.85,3.06
3012159,premium,ES,mobile,3,14.22,13.62,13.8,13.43
3012160,free,FR,mobile,51,7.89,7.7,7.82,1.59
3012161,standard,JP,mobile,1,3.61,3.8,4.13,3.93
3012162,free,FR,tv,49,5.28,5.32,5.19,3.49
3012163,standard,US,mobile,59,14.58,18.27,19.73,12.08
3012164,free,US,mobile,18,5.22,5.53,5.26,3.43
3012165,free,IT,web,39,13.33,12.74,11.82,16.2
3012166,free,US,mobile,39,10.53,12.19,12.79,0.0
3012167,premium,US,web,54,14.01,15.19,13.68,8.36
3012168,free,DE,web,1,15.38,12.29,11.25,6.39
3012169,standard,US,mobile,46,8.21,7.43,7.35,7.34
3012170,standard,BR,tv,52,5.42,5.57,5.15,4.79
3012171,premium,GB,mobile,54,21.32,17.95,17.12,25.27
3012172,free,GB,web,3,3.46,4.82,4.96,4.96
3012173,standard,FR,tv,24,71.29,68.97,69.89,69.28
3012174,premium,JP,mobile,47,7.65,7.83,8.66,4.45
3012175,free,US,web,48,14.46,13.94,14.23,13.93
3012176,free,US,mobile,19,5.01,5.55,5.47,1.32
3012177,premium,US,web,58,12.16,17.87,17.29,17.83
3012178,free,AU,mobile,29,2.7,3.04,3.22,1.87
3012179,free,GB,web,31,15.26,15.01,15.06,13.98
3012180,free,FR,web,36,9.92,9.46,9.54,11.98
3012181,standard,US,mobile,48,105.74,106.36,100.95,95.12
3012182,premium,DE,mobile,19,6.48,8.73,8.92,8.52
3012183,standard,US,web,57,5.94,6.15,6.27,4.41
3012184,standard,GB,mobile,33,14.29,18.39,19.18,16.76
3012185,free,US,mobile,44,12.61,12.58,11.9,13.53
3012186,free,US,mobile,40,7.08,5.79,5.37,3.95
3012187,free,BR,tv,1,50.1,45.79,42.44,44.05
3012188,free,GB,web,50,3.51,3.47,3.63,0.65
3012189,free,FR,tv,48,8.63,7.83,9.34,7.68
3012190,standard,US,tv,53,11.99,14.06,13.95,17.46
3012191,free,JP,tv,7,17.96,16.14,16.83,0.0
3012192,free,NL,mobile,13,24.06,20.8,19.87,22.01
3012193,free,BR,web,56,3.23,3.63,3.67,5.53
3012194,free,NL,mobile,50,10.51,10.04,9.33,6.6
3012195,free,FR,tv,52,6.56,6.04,5.98,6.93
3012196,free,FR,tv,27,18.66,20.7,20.53,16.36
3012197,free,FR,tv,20,22.29,21.36,20.75,21.33
3012198,standard,FR,web,13,11.59,9.58,8.93,11.27
3012199,standard,NL,tv,38,12.12,11.97,11.57,15.8
3012200,premium,FR,web,16,8.14,7.62,7.68,6.15
3012201,standard,DE,tv,58,4.76,5.27,5.97,4.34
3012202,standard,US,mobile,58,16.88,17.63,16.29,11.79
3012203,premium,NL,web,20,5.08,4.74,4.66,5.32
3012204,standard,BR,mobile,4,8.93,9.62,9.78,11.81
3012205,standard,BR,mobile,45,12.66,12.53,12.99,9.37
3012206,free,US,tv,44,4.3,4.18,4.09,0.0
3012207,free,JP,mobile,20,17.32,16.36,15.86,19.21
3012208,free,JP,web,4,5.82,5.81,5.48,4.49
3012209,free,ES,tv,31,11.14,13.34,13.01,7.48
3012210,standard,ES,web,57,9.18,9.69,9.57,10.27
3012211,free,US,tv,56,8.1,8.17,7.56,3.25
3012212,standard,IT,mobile,17,11.54,13.09,12.3,8.81
3012213,premium,AU,tv,28,15.47,14.68,13.32,12.61
3012214,free,US,tv,23,4.35,3.98,4.4,2.07
3012215,free,US,mobile,2,8.4,9.82,11.31,10.36
3012216,free,US,mobile,39,7.72,7.71,7.58,12.59
3012217,free,CA,mobile,30,16.16,17.22,18.89,17.15
3012218,premium,GB,mobile,15,1.55,1.87,1.83,0.0
3012219,standard,AU,mobile,19,15.4,15.92,16.04,17.0
3012220,standard,ES,tv,15,4.44,4.09,4.07,6.92
3012221,standard,US,mobile,51,12.07,11.98,10.84,8.05
3012222,standard,GB,mobile,29,28.29,23.39,23.64,20.46
3012223,standard,FR,mobile,48,2.28,2.49,2.64,8.09
3012224,free,DE,mobile,13,18.03,18.4,16.81,14.03
3012225,free,DE,mobile,46,6.18,6.52,5.93,0.0
3012226,free,GB,mobile,44,23.53,25.61,27.7,30.05
3012227,standard,US,tv,42,25.85,23.23,21.07,20.22
3012228,premium,DE,mobile,44,62.81,58.84,61.6,54.43
3012229,standard,SE,mobile,59,17.62,16.22,15.77,16.21
3012230,standard,US,mobile,47,21.55,19.82,19.61,17.94
3012231,premium,JP,web,17,14.6,14.78,14.03,8.31
3012232,free,GB,mobile,20,34.73,38.05,37.18,36.47
3012233,free,ES,web,6,11.2,11.18,11.25,8.17
3012234,premium,FR,tv,42,25.44,29.32,29.49,31.58
3012235,premium,FR,web,41,2.36,2.69,2.87,2.05
3012236,standard,IT,mobile,17,9.01,9.89,10.14,9.6
3012237,free,JP,mobile,38,5.07,7.05,7.49,3.58
3012238,premium,DE,web,58,22.59,20.89,20.05,20.18
3012239,standard,FR,web,22,32.88,29.77,28.77,27.53
3012240,standard,BR,tv,58,55.4,47.1,45.26,38.86
3012241,free,JP,tv,2,4.2,4.15,4.49,8.28
3012242,standard,ES,mobile,5,17.61,19.13,18.16,15.01
3012243,premium,US,tv,22,6.79,7.08,7.42,5.19
3012244,premium,DE,tv,44,30.47,27.26,28.15,27.71
3012245,standard,AU,tv,10,10.12,11.01,10.53,10.53
3012246,standard,US,tv,16,24.43,27.52,30.5,28.66
3012247,standard,FR,mobile,9,10.27,9.21,9.05,10.63
3012248,standard,IT,tv,7,17.87,16.77,17.68,12.97
3012249,free,GB,mobile,52,6.77,5.75,6.34,5.47
3012250,free,US,tv,12,3.89,3.97,3.9,5.52
3012251,free,ES,mobile,30,4.22,3.83,4.13,0.0
3012252,standard,AU,web,44,9.56,9.4,9.55,13.66
3012253,free,NL,tv,31,9.29,9.87,9.55,9.63
3012254,free,FR,web,22,17.68,19.21,18.48,20.64
3012255,premium,SE,web,9,14.63,13.67,15.76,16.64
3012256,standard,ES,tv,55,12.68,11.11,10.77,0.0
3012257,free,US,tv,56,10.25,13.59,13.5,17.08
3012258,free,FR,tv,27,7.23,7.56,7.53,4.15
3012259,standard,CA,web,22,21.1,19.54,19.22,17.86
3012260,free,FR,tv,38,4.47,4.99,5.03,9.32
3012261,free,US,mobile,35,15.19,15.03,14.53,7.38
3012262,free,ES,tv,3,2.57,2.64,2.75,5.61
3012263,free,BR,tv,5,41.53,36.89,38.36,35.03
3012264,standard,US,web,7,3.62,4.31,4.17,0.0
3012265,free,IT,web,32,4.48,4.48,4.64,5.78
3012266,standard,BR,tv,46,23.71,27.31,25.99,25.86
3012267,free,BR,mobile,5,8.26,8.45,7.77,11.27
3012268,free,BR,mobile,35,31.23,33.91,32.03,22.86
3012269,free,FR,tv,27,16.08,14.57,13.68,9.44
3012270,premium,JP,mobile,11,3.78,3.34,3.77,4.73
3012271,free,GB,web,52,7.75,7.82,7.63,10.34
3012272,free,DE,mobile,18,2.21,1.9,2.01,0.0
3012273,free,FR,mobile,3,17.38,15.74,16.16,15.87
3012274,standard,GB,mobile,21,25.1,23.99,23.1,22.19
3012275,free,FR,mobile,24,16.48,18.3,19.21,19.7
3012276,premium,GB,mobile,4,8.35,7.49,7.34,2.46
3012277,standard,US,web,15,12.41,12.82,13.29,11.55
3012278,standard,IT,mobile,11,3.26,3.23,3.33,0.0
3012279,standard,FR,tv,12,12.52,13.21,13.26,1.79
3012280,free,GB,mobile,56,16.07,16.56,18.97,13.09
3012281,premium,ES,tv,24,6.69,7.04,7.74,3.09
3012282,premium,US,mobile,30,6.37,6.33,6.7,6.21
3012283,free,JP,tv,55,8.02,6.74,6.76,7.92
3012284,standard,GB,tv,9,33.23,34.83,35.93,31.84
3012285,free,BR,tv,28,8.06,6.99,6.58,10.4
3012286,standard,DE,web,14,28.45,27.88,27.33,28.18
3012287,standard,BR,web,37,11.65,11.76,12.79,10.95
3012288,premium,JP,mobile,1,3.17,3.25,3.59,5.23
3012289,free,DE,mobile,50,7.39,6.85,6.47,9.09
3012290,standard,AU,mobile,36,13.81,12.15,11.86,5.94
3012291,standard,FR,mobile,7,6.07,7.25,7.52,8.78
3012292,free,NL,tv,3,15.63,20.0,19.14,12.21
3012293,standard,GB,tv,21,6.95,7.75,7.63,4.6
3012294,standard,FR,mobile,33,14.32,15.09,13.95,16.09
3012295,standard,ES,tv,3,7.27,7.86,8.18,10.78
3012296,premium,FR,mobile,48,7.79,10.05,9.54,7.86
3012297,free,SE,web,6,6.37,6.21,6.56,7.79
3012298,free,BR,mobile,7,6.79,7.16,7.13,3.07
3012299,free,ES,mobile,17,19.27,21.85,22.8,18.53
3012300,free,US,tv,33,9.78,8.92,9.52,7.59
3012301,free,AU,tv,36,19.42,18.85,17.5,14.6
3012302,premium,NL,tv,2,11.93,10.57,14.4,14.0
3012303,free,IT,tv,26,5.63,6.76,6.25,2.53
3012304,standard,US,web,55,8.29,7.53,6.65,2.3
3012305,free,DE,web,12,3.37,3.66,3.75,7.81
3012306,free,US,mobile,57,6.8,6.53,7.12,8.69
3012307,premium,NL,mobile,4,18.78,18.02,16.69,20.63
3012308,standard,US,tv,38,2.49,2.58,2.59,4.88
3012309,free,US,tv,29,14.75,13.66,13.19,8.4
3012310,premium,US,tv,31,4.08,4.23,4.12,0.0
3012311,free,DE,web,3,15.74,16.91,16.84,15.65
3012312,free,ES,mobile,29,11.79,10.9,11.48,10.4
3012313,free,NL,tv,11,26.62,22.03,21.02,21.85
3012314,standard,JP,tv,15,11.85,15.43,15.24,0.0
3012315,free,FR,tv,4,4.55,4.89,5.34,8.95
3012316,premium,FR,tv,12,10.46,9.95,9.52,8.69
3012317,standard,US,tv,34,7.07,6.78,6.49,0.16
3012318,free,BR,tv,6,11.42,9.92,10.23,7.14
3012319,premium,JP,web,10,10.57,10.0,11.49,6.46
3012320,free,FR,tv,6,12.95,13.0,14.41,17.28
3012321,free,US,mobile,23,76.26,81.36,74.69,67.97
3012322,free,JP,tv,30,17.94,19.44,20.3,25.02
3012323,free,GB,tv,14,3.72,3.69,3.74,5.56
3012324,free,DE,tv,34,4.84,5.49,5.45,3.97
3012325,free,US,mobile,54,12.14,15.92,16.6,8.95
3012326,standard,FR,tv,39,5.33,5.42,5.56,5.61
3012327,free,FR,mobile,38,7.12,6.83,6.97,4.65
3012328,free,ES,tv,15,5.2,5.16,4.87,4.13
3012329,standard,IT,web,25,11.73,11.18,11.52,12.61
3012330,free,US,tv,33,7.02,6.26,5.82,6.01
3012331,standard,GB,mobile,49,24.63,24.11,25.37,18.73
3012332,standard,FR,mobile,16,18.0,18.85,19.07,19.19
3012333,free,FR,web,49,3.38,3.27,3.12,2.26
3012334,free,FR,web,8,11.99,15.26,14.94,11.0
3012335,free,FR,mobile,43,18.77,18.34,19.02,15.46
3012336,free,CA,mobile,49,12.79,13.43,13.25,0.0
3012337,standard,US,mobile,31,17.68,16.65,15.48,14.76
3012338,standard,FR,web,30,9.33,11.4,12.73,6.44
3012339,standard,BR,mobile,31,15.06,13.69,12.95,11.28
3012340,free,US,mobile,31,6.83,6.13,6.15,2.74
3012341,premium,US,tv,48,7.9,6.62,7.07,8.32
3012342,free,US,tv,48,33.86,29.87,28.76,28.1
3012343,premium,FR,tv,9,13.53,13.18,12.46,9.87
3012344,standard,FR,mobile,5,11.36,12.55,13.38,14.87
3012345,free,IT,mobile,33,57.06,49.85,47.3,44.7
3012346,free,DE,tv,24,12.28,16.33,17.93,9.09
3012347,free,FR,mobile,55,47.76,48.96,48.26,47.44
3012348,premium,BR,mobile,13,9.11,9.51,9.22,9.75
3012349,free,FR,mobile,49,11.34,11.75,11.27,10.31
3012350,premium,DE,tv,47,8.99,8.9,9.33,16.88
3012351,standard,FR,tv,26,10.75,11.7,12.52,16.12
3012352,free,FR,mobile,50,21.73,19.94,20.6,16.41
3012353,standard,GB,tv,46,17.3,16.42,17.14,11.65
3012354,free,FR,mobile,8,15.99,14.02,15.19,14.54
3012355,free,FR,tv,9,4.73,4.91,4.99,6.22
3012356,premium,DE,tv,21,9.62,9.01,9.38,10.18
3012357,free,NL,tv,54,16.02,18.21,18.2,18.22
3012358,premium,DE,tv,28,11.03,11.41,10.3,10.26
3012359,premium,FR,web,31,4.13,4.32,4.2,2.93
3012360,free,US,mobile,35,22.86,22.99,26.02,20.17
3012361,standard,DE,tv,47,7.85,7.57,7.43,3.29
3012362,free,US,mobile,43,12.17,11.86,12.39,11.82
3012363,standard,US,tv,32,8.55,9.63,9.88,12.23
3012364,premium,DE,mobile,25,2.93,3.13,3.36,1.69
3012365,premium,AU,mobile,37,5.1,5.84,5.68,3.45
3012366,premium,BR,web,21,10.08,9.27,8.61,8.24
3012367,free,US,tv,23,21.25,21.55,20.71,0.0
3012368,standard,BR,mobile,35,13.5,13.14,12.67,12.19
3012369,free,US,tv,10,69.04,84.51,81.89,0.0
3012370,premium,BR,mobile,28,49.22,46.05,48.73,40.11
3012371,free,ES,tv,31,6.24,7.16,7.42,3.13
3012372,free,ES,mobile,58,17.05,15.07,14.29,16.68
3012373,free,US,mobile,59,6.04,6.14,6.31,4.78
3012374,free,IT,mobile,8,4.72,5.26,5.81,3.21
3012375,free,GB,tv,2,4.14,4.26,4.65,6.35
3012376,free,ES,tv,49,3.28,2.98,3.04,0.0
3012377,premium,GB,tv,21,4.9,4.72,4.72,0.27
3012378,standard,FR,tv,15,28.85,32.01,32.32,27.97
3012379,free,DE,tv,6,17.18,16.52,15.68,19.85
3012380,standard,FR,tv,1,3.3,3.03,3.08,1.07
3012381,free,FR,tv,41,6.59,6.18,6.33,8.24
3012382,standard,DE,mobile,22,11.17,12.91,13.51,17.58
3012383,free,DE,mobile,20,6.89,7.38,7.31,11.22
3012384,standard,FR,mobile,32,13.85,16.64,16.12,17.53
3012385,free,FR,mobile,58,2.16,2.21,2.4,3.41
3012386,free,DE,tv,5,2.91,3.03,3.32,2.1
3012387,standard,AU,web,11,7.17,6.32,6.06,0.0
3012388,standard,DE,mobile,12,16.19,14.03,13.42,6.74
3012389,standard,BR,mobile,28,12.08,12.52,12.59,0.0
3012390,free,DE,web,45,2.55,2.35,2.61,3.12
3012391,standard,US,mobile,59,10.7,10.05,10.8,11.32
3012392,standard,FR,mobile,40,27.25,24.72,23.75,22.06
3012393,free,US,mobile,12,3.62,4.03,3.82,2.55
3012394,free,JP,mobile,44,11.32,10.27,10.5,12.63
3012395,free,US,web,7,9.0,10.27,10.06,4.59
3012396,free,US,tv,38,24.42,24.48,22.19,0.0
3012397,free,IT,tv,39,10.32,10.58,11.17,12.27
3012398,free,IT,tv,15,8.45,7.86,8.2,3.23
3012399,standard,GB,tv,5,7.15,8.11,8.03,4.37
3012400,standard,US,mobile,15,10.29,10.31,10.57,9.64
3012401,standard,AU,mobile,24,26.45,29.41,29.99,25.39
3012402,standard,US,tv,28,6.56,5.98,5.62,9.92
3012403,free,US,tv,17,5.05,4.88,4.62,4.04
3012404,premium,NL,tv,53,11.48,10.9,10.78,7.55
3012405,standard,AU,mobile,29,4.42,4.41,4.58,2.24
3012406,standard,AU,tv,21,4.69,4.22,4.16,0.81
3012407,free,GB,tv,6,49.26,50.18,56.3,57.6
3012408,standard,SE,tv,35,16.51,14.49,13.5,8.43
3012409,standard,US,mobile,53,15.19,14.77,14.25,14.98
3012410,standard,SE,tv,40,7.9,8.66,8.06,7.86
3012411,standard,BR,mobile,5,13.77,15.91,17.84,19.37
3012412,premium,US,web,4,11.4,12.15,12.15,9.44
3012413,premium,US,tv,55,3.62,4.33,4.56,4.22
3012414,standard,BR,mobile,12,10.19,9.98,10.24,10.37
3012415,premium,DE,web,48,5.45,7.21,6.72,3.1
3012416,premium,CA,web,2,12.27,11.09,10.42,13.77
3012417,free,NL,mobile,50,9.8,9.16,8.61,10.1
3012418,standard,BR,tv,4,3.66,3.53,3.77,1.9
3012419,free,US,tv,43,15.03,17.55,16.5,11.64
3012420,free,IT,web,51,4.91,5.04,4.8,1.04
3012421,free,BR,tv,58,12.16,12.46,12.99,9.25
3012422,free,DE,tv,14,2.3,2.14,2.03,0.0
3012423,free,FR,tv,48,23.57,22.8,21.83,22.48
3012424,free,IT,tv,8,15.1,13.75,13.28,8.6
3012425,free,US,mobile,25,8.12,8.62,9.04,8.4
3012426,standard,FR,mobile,30,10.97,11.47,11.46,12.16
3012427,premium,FR,tv,49,15.2,15.86,15.82,15.31
3012428,premium,US,tv,13,12.7,12.95,12.99,8.79
3012429,free,DE,mobile,56,27.84,26.97,25.71,28.83
3012430,free,FR,mobile,22,20.05,19.93,21.64,16.5
3012431,premium,GB,mobile,51,39.73,44.1,41.32,35.75
3012432,free,JP,tv,51,13.1,12.86,14.24,14.53
3012433,premium,GB,tv,38,6.39,7.16,6.95,7.7
3012434,standard,GB,web,25,8.76,8.68,8.4,6.31
3012435,standard,US,tv,55,2.45,2.24,2.36,2.16
3012436,free,DE,tv,59,3.36,3.73,3.85,7.28
3012437,free,GB,tv,33,14.95,15.12,15.1,0.0
3012438,standard,SE,tv,13,11.79,10.52,10.2,12.05
3012439,free,SE,mobile,13,18.83,17.6,17.6,0.0
3012440,premium,DE,tv,30,8.79,9.73,10.41,13.63
3012441,standard,US,tv,11,17.34,21.11,18.82,19.2
3012442,free,IT,mobile,23,6.31,7.27,8.25,7.96
3012443,free,AU,tv,42,12.88,13.64,12.89,13.53
3012444,free,AU,mobile,54,9.29,8.82,8.83,8.09
3012445,free,CA,tv,21,4.58,4.47,4.5,2.59
3012446,standard,US,tv,46,26.34,25.09,26.27,0.0
3012447,standard,NL,web,6,13.08,14.44,14.02,12.55
3012448,standard,FR,tv,14,11.64,12.68,13.51,16.47
3012449,free,FR,tv,5,36.4,35.7,40.87,37.27
3012450,free,ES,mobile,24,4.46,4.1,4.08,1.31
3012451,premium,FR,tv,8,21.83,22.96,21.84,18.67
3012452,standard,US,tv,51,15.86,15.75,16.39,15.3
3012453,standard,FR,mobile,46,3.07,3.78,4.15,3.43
3012454,standard,FR,mobile,50,12.18,13.12,13.14,14.15
3012455,premium,US,mobile,3,18.96,17.01,15.8,0.0
3012456,free,GB,tv,6,3.13,4.03,4.08,8.27
3012457,free,US,mobile,46,8.98,8.33,7.75,7.83
3012458,standard,GB,web,51,5.18,5.82,7.34,6.76
3012459,free,ES,web,1,4.33,4.36,4.57,4.72
3012460,standard,FR,mobile,36,29.54,25.93,23.94,24.13
3012461,free,NL,mobile,5,37.48,35.88,35.6,33.22
3012462,free,FR,mobile,5,9.36,8.95,8.37,13.03
3012463,free,SE,web,52,7.83,8.93,8.92,4.88
3012464,premium,CA,tv,34,11.57,12.52,12.68,13.73
3012465,standard,JP,tv,49,21.76,22.37,21.63,20.58
3012466,free,GB,tv,58,4.16,3.62,3.37,0.0
3012467,free,BR,web,35,15.06,12.9,13.04,8.7
3012468,free,FR,mobile,1,7.84,8.03,8.21,6.66
3012469,free,AU,tv,14,11.28,10.68,10.21,12.53
3012470,standard,FR,web,49,9.97,9.56,10.26,6.14
3012471,free,GB,mobile,3,18.17,19.42,18.5,11.1
3012472,free,DE,web,38,12.25,12.22,12.62,7.82
3012473,free,BR,web,23,5.49,6.18,6.61,4.32
3012474,standard,BR,tv,45,8.1,8.39,7.98,5.6
3012475,standard,US,tv,47,22.5,18.19,16.92,17.41
3012476,standard,FR,tv,24,5.2,5.46,5.31,8.81
3012477,standard,BR,mobile,33,17.94,17.51,17.56,20.1
3012478,premium,CA,mobile,27,3.25,3.04,3.27,8.1
3012479,free,FR,mobile,49,49.58,55.05,58.26,51.97
3012480,premium,IT,mobile,50,28.58,30.99,29.67,24.47
3012481,standard,DE,mobile,40,9.5,9.67,11.4,13.17
3012482,free,US,tv,8,16.17,16.21,15.22,13.26
3012483,standard,FR,mobile,54,10.0,9.95,9.45,0.0
3012484,standard,IT,mobile,41,7.71,10.18,9.94,8.05
3012485,standard,FR,mobile,45,17.65,15.75,17.05,0.0
3012486,free,NL,tv,12,10.73,9.53,9.39,8.84
3012487,free,US,tv,11,5.84,6.4,6.1,4.0
3012488,premium,GB,tv,45,24.34,23.75,22.51,15.84
3012489,free,US,tv,14,9.77,8.69,9.23,0.0
3012490,free,IT,mobile,49,8.92,11.18,11.78,8.31
3012491,free,FR,mobile,18,8.96,8.94,8.73,9.16
3012492,free,US,tv,58,14.45,13.28,12.64,11.94
3012493,premium,DE,tv,16,11.5,11.42,11.87,14.54
3012494,standard,GB,mobile,28,4.3,4.14,4.42,2.5
3012495,premium,GB,web,8,2.4,2.18,2.21,7.52
3012496,free,FR,tv,22,7.03,6.68,6.34,6.11
3012497,free,FR,mobile,47,17.01,17.84,17.57,13.69
3012498,free,US,tv,53,18.54,20.99,20.51,18.55
3012499,free,FR,mobile,18,17.55,14.88,14.55,12.53
3012500,standard,US,mobile,40,4.47,5.56,5.41,3.0
3012501,free,FR,mobile,30,4.63,4.39,4.01,12.15
3012502,free,GB,mobile,8,7.7,9.24,10.71,10.96
3012503,premium,FR,mobile,56,25.48,25.29,26.73,23.07
3012504,standard,DE,web,9,12.57,12.5,12.01,14.26
3012505,free,BR,tv,18,42.7,40.89,37.8,39.98
3012506,standard,BR,tv,10,20.69,20.38,19.15,17.98
3012507,standard,GB,tv,36,4.69,5.14,5.36,3.81
3012508,premium,FR,mobile,57,6.57,5.91,5.57,8.3
3012509,standard,GB,tv,31,5.44,4.91,5.32,10.0
3012510,free,US,tv,19,1.83,2.23,2.22,2.05
3012511,free,GB,tv,53,9.66,12.15,14.36,11.62
3012512,free,JP,tv,55,15.13,15.04,14.87,15.88
3012513,standard,GB,mobile,56,22.11,20.48,20.22,0.0
3012514,standard,AU,mobile,32,8.61,9.29,9.28,8.12
3012515,standard,US,tv,59,5.47,6.57,7.11,8.53
3012516,standard,US,tv,5,12.05,11.4,12.25,12.09
3012517,free,FR,web,14,5.56,6.37,7.16,9.4
3012518,free,FR,mobile,55,38.15,33.1,32.9,31.62
3012519,free,FR,mobile,56,28.7,27.19,27.94,25.18
3012520,free,JP,tv,57,10.19,8.82,8.68,9.2
3012521,standard,DE,mobile,51,36.32,40.09,40.32,39.73
3012522,premium,AU,tv,17,24.6,25.59,25.46,17.46
3012523,free,SE,tv,30,7.12,7.5,7.4,2.26
3012524,standard,BR,tv,3,16.25,19.73,18.23,14.74
3012525,free,JP,tv,36,8.32,8.35,8.63,3.96
3012526,standard,US,web,39,11.63,10.93,11.13,11.56
3012527,free,NL,tv,1,5.57,5.01,5.32,4.0
3012528,standard,ES,tv,45,8.47,7.2,7.13,7.29
3012529,free,GB,mobile,52,14.12,13.93,14.17,15.84
3012530,free,ES,web,24,4.84,4.48,5.01,0.89
3012531,standard,JP,web,14,7.31,6.57,6.61,8.29
3012532,free,JP,tv,21,24.02,24.22,22.66,22.78
3012533,free,FR,web,31,18.76,18.37,19.02,22.94
3012534,free,FR,tv,2,11.15,10.86,11.54,5.11
3012535,premium,US,mobile,40,6.83,7.78,7.6,5.77
3012536,free,BR,mobile,37,23.87,26.63,26.82,22.46
3012537,standard,FR,web,48,5.78,5.4,4.95,0.87
3012538,premium,ES,tv,50,18.29,17.89,16.66,11.96
3012539,standard,US,mobile,47,4.28,4.22,4.31,0.48
3012540,free,JP,mobile,38,6.35,6.64,7.79,6.02
3012541,standard,NL,tv,38,6.57,7.53,7.18,4.64
3012542,free,DE,mobile,18,17.83,17.84,17.21,0.0
3012543,standard,US,web,19,7.69,7.17,8.13,10.31
3012544,free,NL,mobile,44,6.79,8.37,9.62,15.17
3012545,standard,US,mobile,50,7.41,7.65,8.61,11.66
3012546,premium,GB,mobile,36,10.77,9.27,8.88,5.11
3012547,free,AU,mobile,18,9.6,9.97,11.22,6.09
3012548,free,GB,mobile,25,13.5,12.96,12.49,15.25
3012549,free,AU,mobile,50,32.92,29.53,28.59,33.05
3012550,standard,DE,tv,42,45.03,48.88,45.84,39.84
3012551,free,ES,tv,17,21.29,23.52,25.89,24.19
